window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
20,20000000,21000000,20000000,21000000,1000000,1878790.059463501,1.878790059463501,geco22,1000000
21,21000000,22000000,21000000,22000000,1000000,1849739.561794281,1.849739561794281,geco22,1000000
22,22000000,23000000,22000000,23000000,1000000,1901126.6019439697,1.9011266019439697,geco22,1000000
23,23000000,24000000,23000000,24000000,1000000,1894859.343460083,1.8948593434600831,geco22,1000000
24,24000000,25000000,24000000,25000000,1000000,1816105.0523872375,1.8161050523872375,geco22,1000000
25,25000000,26000000,25000000,26000000,1000000,1789829.8965644836,1.7898298965644837,geco22,1000000
26,26000000,27000000,26000000,27000000,1000000,1836877.7786102295,1.8368777786102295,geco22,1000000
27,27000000,28000000,27000000,28000000,1000000,1863362.1633739471,1.8633621633739472,geco22,1000000
28,28000000,29000000,28000000,29000000,1000000,1901067.7731056213,1.9010677731056214,geco22,1000000
29,29000000,30000000,29000000,30000000,1000000,1871998.0651130676,1.8719980651130677,geco22,1000000
30,30000000,31000000,30000000,31000000,1000000,1895803.3471603394,1.8958033471603393,geco22,1000000
31,31000000,32000000,31000000,32000000,1000000,1883889.1745414734,1.8838891745414734,geco22,1000000
32,32000000,32181429,32000000,32181429,181429,337007.26636505127,1.8575159779586023,geco22,1000000
