species,region_class,base_count,interval_count,coverage_fraction,sum_bits,mean_bpb,min_bpb,max_bpb
AeCa,cds,1384830,1505,0.8703880270186525,2006779.267884684,1.449115969385906,0.000497640891537977,13.944751770623368
AeCa,rna,9554,48,0.006004843345490931,7239.202583353454,0.7577143168676422,0.0009089567131588586,10.957569944783536
AeCa,exon_non_cds,0,0,0.0,0.0,,,
AeCa,intron,0,0,0.0,0.0,,,
AeCa,gene_other,0,0,0.0,0.0,,,
AeCa,repeat_mobile_existing,4880,4,0.0030671588367171595,6503.041618866033,1.3325904956692691,0.0012906110661499875,10.044102877707111
YeMi,intergenic,10280,88,0.13950521787512382,15945.155964081227,1.551085210513738,0.0009917402088592305,8.561144810275437
YeMi,cds,63409,87,0.8604947821248762,86882.80475745889,1.3701967348082904,0.0004950595155994623,13.326029035981477
YeMi,rna,0,0,0.0,0.0,,,
YeMi,exon_non_cds,0,0,0.0,0.0,,,
YeMi,intron,0,0,0.0,0.0,,,
YeMi,gene_other,0,0,0.0,0.0,,,
YeMi,repeat_mobile_existing,0,0,0.0,0.0,,,
AgPh,intergenic,4692,44,0.10670911985444621,7234.230569497417,1.5418223720156472,0.0014049814382031745,7.739661365463486
AgPh,cds,39278,43,0.8932908801455538,51000.16077071109,1.2984408770994218,0.0005404704867635775,10.981906893143012
AgPh,rna,0,0,0.0,0.0,,,
AgPh,exon_non_cds,0,0,0.0,0.0,,,
AgPh,intron,0,0,0.0,0.0,,,
AgPh,gene_other,0,0,0.0,0.0,,,
AgPh,repeat_mobile_existing,0,0,0.0,0.0,,,
BuEb,intergenic,681,5,0.03595564941921858,1287.929198842375,1.8912323037332965,1.0377371944961016,3.5257023836453323
BuEb,cds,14516,7,0.7664202745512143,27885.82344637918,1.9210404688880671,0.10307604907557584,4.670369921093213
BuEb,rna,0,0,0.0,0.0,,,
BuEb,exon_non_cds,3743,11,0.19762407602956705,7209.34591681671,1.9260876080194256,0.14896039308291534,5.091729382118335
BuEb,intron,0,0,0.0,0.0,,,
BuEb,gene_other,0,0,0.0,0.0,,,
BuEb,repeat_mobile_existing,0,0,0.0,0.0,,,
