window_index,region_start,region_end_exclusive,source_start,source_end_exclusive,base_count,sum_bits,mean_bpb,model,plot_window_bases
5,5000000,6000000,5000000,6000000,1000000,1377784.8626708984,1.3777848626708984,geco22,1000000
6,6000000,7000000,6000000,7000000,1000000,1302690.5547981262,1.3026905547981262,geco22,1000000
7,7000000,8000000,7000000,8000000,1000000,1168821.4813194275,1.1688214813194275,geco22,1000000
8,8000000,9000000,8000000,9000000,1000000,1273908.4249343872,1.2739084249343873,geco22,1000000
9,9000000,10000000,9000000,10000000,1000000,1376430.2381649017,1.3764302381649018,geco22,1000000
10,10000000,11000000,10000000,11000000,1000000,1363222.1380462646,1.3632221380462646,geco22,1000000
11,11000000,12000000,11000000,12000000,1000000,1204265.320739746,1.204265320739746,geco22,1000000
12,12000000,13000000,12000000,13000000,1000000,1476714.488269806,1.476714488269806,geco22,1000000
13,13000000,14000000,13000000,14000000,1000000,1482507.016532898,1.482507016532898,geco22,1000000
14,14000000,15000000,14000000,15000000,1000000,1508353.625289917,1.508353625289917,geco22,1000000
15,15000000,16000000,15000000,16000000,1000000,1594321.2891464233,1.5943212891464233,geco22,1000000
16,16000000,17000000,16000000,17000000,1000000,1559154.5393657684,1.5591545393657684,geco22,1000000
17,17000000,18000000,17000000,18000000,1000000,1556126.5840091705,1.5561265840091705,geco22,1000000
18,18000000,19000000,18000000,19000000,1000000,1584521.9252052307,1.5845219252052307,geco22,1000000
19,19000000,20000000,19000000,20000000,1000000,1550051.0131607056,1.5500510131607055,geco22,1000000
20,20000000,21000000,20000000,21000000,1000000,1578666.4578018188,1.5786664578018188,geco22,1000000
21,21000000,22000000,21000000,22000000,1000000,1567679.5942573547,1.5676795942573547,geco22,1000000
22,22000000,23000000,22000000,23000000,1000000,1655684.3725318909,1.6556843725318908,geco22,1000000
23,23000000,24000000,23000000,24000000,1000000,1700823.9833106995,1.7008239833106995,geco22,1000000
24,24000000,25000000,24000000,25000000,1000000,1629224.216659546,1.6292242166595459,geco22,1000000
25,25000000,26000000,25000000,26000000,1000000,1620718.1015396118,1.6207181015396117,geco22,1000000
26,26000000,27000000,26000000,27000000,1000000,1591233.5021705627,1.5912335021705628,geco22,1000000
27,27000000,28000000,27000000,28000000,1000000,1634042.9133605957,1.6340429133605956,geco22,1000000
28,28000000,29000000,28000000,29000000,1000000,1539459.3659248352,1.5394593659248352,geco22,1000000
29,29000000,30000000,29000000,30000000,1000000,1582781.4598007202,1.5827814598007202,geco22,1000000
30,30000000,31000000,30000000,31000000,1000000,1596667.1074676514,1.5966671074676513,geco22,1000000
31,31000000,32000000,31000000,32000000,1000000,1618534.5772857666,1.6185345772857667,geco22,1000000
32,32000000,33000000,32000000,33000000,1000000,1619325.0144062042,1.6193250144062041,geco22,1000000
33,33000000,34000000,33000000,34000000,1000000,1614673.3854179382,1.6146733854179383,geco22,1000000
34,34000000,35000000,34000000,35000000,1000000,1617946.8033752441,1.6179468033752442,geco22,1000000
35,35000000,36000000,35000000,36000000,1000000,1503105.3073329926,1.5031053073329925,geco22,1000000
36,36000000,37000000,36000000,37000000,1000000,1570531.1232585907,1.5705311232585908,geco22,1000000
37,37000000,38000000,37000000,38000000,1000000,1398088.1438426971,1.398088143842697,geco22,1000000
38,38000000,39000000,38000000,39000000,1000000,1420470.5970287323,1.4204705970287324,geco22,1000000
39,39000000,40000000,39000000,40000000,1000000,1509585.7118988037,1.5095857118988036,geco22,1000000
40,40000000,41000000,40000000,41000000,1000000,1602377.390510559,1.6023773905105592,geco22,1000000
41,41000000,42000000,41000000,42000000,1000000,1593267.3397579193,1.5932673397579193,geco22,1000000
42,42000000,43000000,42000000,43000000,1000000,1471037.3501338959,1.4710373501338958,geco22,1000000
43,43000000,44000000,43000000,44000000,1000000,1504551.985944748,1.5045519859447478,geco22,1000000
44,44000000,45000000,44000000,45000000,1000000,1486213.0778141022,1.4862130778141023,geco22,1000000
45,45000000,46000000,45000000,46000000,1000000,1492268.7089424133,1.4922687089424134,geco22,1000000
46,46000000,47000000,46000000,47000000,1000000,1483182.13290596,1.48318213290596,geco22,1000000
47,47000000,48000000,47000000,48000000,1000000,1502158.2717571259,1.5021582717571258,geco22,1000000
48,48000000,49000000,48000000,49000000,1000000,1487192.2331962585,1.4871922331962586,geco22,1000000
49,49000000,50000000,49000000,50000000,1000000,1253185.0991764069,1.2531850991764069,geco22,1000000
50,50000000,51000000,50000000,51000000,1000000,1326499.6529750824,1.3264996529750823,geco22,1000000
51,51000000,52000000,51000000,52000000,1000000,1494955.4536457062,1.4949554536457061,geco22,1000000
52,52000000,53000000,52000000,53000000,1000000,1463844.883907318,1.4638448839073182,geco22,1000000
53,53000000,54000000,53000000,54000000,1000000,1497658.5954723358,1.4976585954723358,geco22,1000000
54,54000000,55000000,54000000,55000000,1000000,1475875.9312343597,1.4758759312343597,geco22,1000000
55,55000000,56000000,55000000,56000000,1000000,1399590.1660575867,1.3995901660575867,geco22,1000000
56,56000000,57000000,56000000,57000000,1000000,1252501.779542923,1.252501779542923,geco22,1000000
57,57000000,58000000,57000000,58000000,1000000,1343880.443775177,1.343880443775177,geco22,1000000
58,58000000,59000000,58000000,59000000,1000000,1298704.8100070953,1.2987048100070953,geco22,1000000
59,59000000,60000000,59000000,60000000,1000000,1305400.663427353,1.305400663427353,geco22,1000000
60,60000000,61000000,60000000,61000000,1000000,1302954.9418354034,1.3029549418354034,geco22,1000000
61,61000000,62000000,61000000,62000000,1000000,1346609.8652420044,1.3466098652420044,geco22,1000000
62,62000000,62565020,62000000,62565020,565020,799471.9355049133,1.4149444895842862,geco22,1000000
